country_code,indicator,year,value
ECU,WHOSIS_000015,2000,20.55528432
AZE,WHOSIS_000015,2009,16.62959105
MNG,WHOSIS_000015,2009,16.13221647
KIR,WHOSIS_000015,2020,14.56414306
GTM,WHOSIS_000015,2005,20.1268723
ISL,WHOSIS_000015,2003,23.20617713
WPR,WHOSIS_000015,2008,20.22650718
BWA,WHOSIS_000015,2002,13.93860963
EMR,WHOSIS_000015,2007,18.02524918
SRB,WHOSIS_000015,2008,18.48275079
SYC,WHOSIS_000015,2005,18.84426255
ITA,WHOSIS_000015,2009,24.0992369
RUS,WHOSIS_000015,2000,16.39318389
IDN,WHOSIS_000015,2014,17.71717424
JOR,WHOSIS_000015,2016,22.66627762
CMR,WHOSIS_000015,2007,15.08616601
WB_UMI,WHOSIS_000015,2012,19.83006183
HRV,WHOSIS_000015,2020,21.05494928
AGO,WHOSIS_000015,2018,16.39554075
TZA,WHOSIS_000015,2017,17.91340942
SUR,WHOSIS_000015,2013,20.61745104
BIH,WHOSIS_000015,2008,20.59953467
MDA,WHOSIS_000015,2017,18.69876986
WB_HI,WHOSIS_000015,2001,22.04273499
GNB,WHOSIS_000015,2015,14.10776576
BDI,WHOSIS_000015,2013,16.20306649
CIV,WHOSIS_000015,2008,15.255694
PRI,WHOSIS_000015,2019,25.31904308
TTO,WHOSIS_000015,2008,20.13128795
AGO,WHOSIS_000015,2011,15.75922108
ISL,WHOSIS_000015,2000,22.62111693
CUB,WHOSIS_000015,2013,22.18527523
BTN,WHOSIS_000015,2005,19.23573314
JAM,WHOSIS_000015,2001,18.50385319
CAN,WHOSIS_000015,2001,22.67040229
NAM,WHOSIS_000015,2017,16.27019476
PAN,WHOSIS_000015,2016,23.40957617
GRD,WHOSIS_000015,2011,17.88334865
GMB,WHOSIS_000015,2020,15.94735158
WB_HI,WHOSIS_000015,2013,23.81663299
BRB,WHOSIS_000015,2019,20.93891136
SLV,WHOSIS_000015,2015,21.28911434
CHE,WHOSIS_000015,2012,24.71580079
ZAF,WHOSIS_000015,2013,17.58845402
TLS,WHOSIS_000015,2002,18.12837317
GRD,WHOSIS_000015,2004,16.1163374
MRT,WHOSIS_000015,2004,17.67849722
GTM,WHOSIS_000015,2021,17.28191154
GEO,WHOSIS_000015,2016,18.42818325
DZA,WHOSIS_000015,2003,20.24954588
KWT,WHOSIS_000015,2020,22.32044925
HND,WHOSIS_000015,2003,19.25752864
SLB,WHOSIS_000015,2002,14.65830841
ARG,WHOSIS_000015,2012,21.32456481
NIC,WHOSIS_000015,2021,21.17029097
DEU,WHOSIS_000015,2013,23.12819719
AZE,WHOSIS_000015,2016,19.34194268
EST,WHOSIS_000015,2005,19.45303282
IDN,WHOSIS_000015,2007,17.28607823
VNM,WHOSIS_000015,2000,18.90941874
LCA,WHOSIS_000015,2009,22.14767514
GAB,WHOSIS_000015,2007,15.27953132
AFG,WHOSIS_000015,2001,13.13425771
MLI,WHOSIS_000015,2004,16.26729276
GMB,WHOSIS_000015,2021,15.73824949
MWI,WHOSIS_000015,2020,15.58820216
PHL,WHOSIS_000015,2010,18.01651913
GNB,WHOSIS_000015,2017,14.36277365
DJI,WHOSIS_000015,2006,16.33293408
ESP,WHOSIS_000015,2015,24.7076249
LVA,WHOSIS_000015,2012,19.72717736
ITA,WHOSIS_000015,2021,24.38122646
POL,WHOSIS_000015,2015,21.49055215
SOM,WHOSIS_000015,2005,12.70319278
MNE,WHOSIS_000015,2019,20.2538438
LBR,WHOSIS_000015,2015,16.39342461
BEL,WHOSIS_000015,2012,23.20664784
NOR,WHOSIS_000015,2006,23.14472725
RUS,WHOSIS_000015,2010,17.78650053
AUS,WHOSIS_000015,2021,25.68856914
EMR,WHOSIS_000015,2011,18.35705332
WB_LI,WHOSIS_000015,2018,17.08115854
BOL,WHOSIS_000015,2003,18.21854947
ESP,WHOSIS_000015,2001,22.89258493
GLOBAL,WHOSIS_000015,2012,20.35998526
MOZ,WHOSIS_000015,2012,13.95814287
MNG,WHOSIS_000015,2001,14.98446379
BGR,WHOSIS_000015,2017,19.51591865
ALB,WHOSIS_000015,2012,21.17209675
SAU,WHOSIS_000015,2021,20.08639906
WPR,WHOSIS_000015,2000,19.02354037
FJI,WHOSIS_000015,2014,15.68828156
FRA,WHOSIS_000015,2019,25.68524847
GUY,WHOSIS_000015,2011,16.94625976
BGD,WHOSIS_000015,2020,19.73070691
LVA,WHOSIS_000015,2007,18.37167922
UZB,WHOSIS_000015,2006,13.56840917
NGA,WHOSIS_000015,2016,18.31430382
KHM,WHOSIS_000015,2008,16.66404005
SLV,WHOSIS_000015,2020,19.92504809
CHL,WHOSIS_000015,2007,22.55232021
CRI,WHOSIS_000015,2003,23.08011503
PNG,WHOSIS_000015,2015,16.6254099
EST,WHOSIS_000015,2011,21.36359827
CRI,WHOSIS_000015,2017,24.40765132
ALB,WHOSIS_000015,2013,21.50140799
MEX,WHOSIS_000015,2007,21.85885007
NGA,WHOSIS_000015,2007,17.13738625
ALB,WHOSIS_000015,2011,21.5889414
FIN,WHOSIS_000015,2009,23.25376271
EGY,WHOSIS_000015,2016,16.79389641
SAU,WHOSIS_000015,2013,21.60682028
KEN,WHOSIS_000015,2005,16.27272838
SSD,WHOSIS_000015,2015,15.94909827
ERI,WHOSIS_000015,2014,14.63240293
UGA,WHOSIS_000015,2003,14.46529598
ETH,WHOSIS_000015,2001,13.83289019
RWA,WHOSIS_000015,2008,16.65516674
SOM,WHOSIS_000015,2009,12.95209891
FSM,WHOSIS_000015,2004,15.46969247
THA,WHOSIS_000015,2004,20.84779905
ZMB,WHOSIS_000015,2021,14.96351005
CYP,WHOSIS_000015,2016,23.96869453
MWI,WHOSIS_000015,2007,14.10692099
VUT,WHOSIS_000015,2006,15.33278815
BEL,WHOSIS_000015,2015,23.5766486
WPR,WHOSIS_000015,2021,21.7469163
STP,WHOSIS_000015,2002,16.98586003
BLR,WHOSIS_000015,2010,17.67666923
TUR,WHOSIS_000015,2019,21.25746889
EST,WHOSIS_000015,2014,21.66407717
MUS,WHOSIS_000015,2017,20.28036165
IRQ,WHOSIS_000015,2011,19.7071444
HTI,WHOSIS_000015,2011,15.69064948
BRA,WHOSIS_000015,2014,21.02791805
TLS,WHOSIS_000015,2011,18.1699617
FJI,WHOSIS_000015,2008,15.44221209
SLE,WHOSIS_000015,2020,16.13994326
COL,WHOSIS_000015,2001,20.3016876
ETH,WHOSIS_000015,2007,15.91759665
VEN,WHOSIS_000015,2002,21.56014348
MUS,WHOSIS_000015,2011,19.58035277
SYC,WHOSIS_000015,2019,19.3823347
ZWE,WHOSIS_000015,2000,13.60365256
BTN,WHOSIS_000015,2009,19.71476992
LBN,WHOSIS_000015,2007,21.55902804
DOM,WHOSIS_000015,2013,21.86001832
FIN,WHOSIS_000015,2019,24.36080945
MMR,WHOSIS_000015,2011,16.85224266
IRQ,WHOSIS_000015,2006,19.28952786
PHL,WHOSIS_000015,2009,17.84926812
AGO,WHOSIS_000015,2013,16.04107475
LKA,WHOSIS_000015,2020,24.40206861
BEN,WHOSIS_000015,2008,16.95876479
AMR,WHOSIS_000015,2012,22.45345438
MNG,WHOSIS_000015,2000,15.14747163
PRY,WHOSIS_000015,2007,21.89684363
DJI,WHOSIS_000015,2007,16.51327403
PHL,WHOSIS_000015,2018,17.70260635
WB_UMI,WHOSIS_000015,2006,18.87060592
MUS,WHOSIS_000015,2000,17.81454237
NAM,WHOSIS_000015,2009,15.45617922
BTN,WHOSIS_000015,2000,18.24464605
SYC,WHOSIS_000015,2015,19.52638479
ZAF,WHOSIS_000015,2002,16.64317429
CIV,WHOSIS_000015,2018,16.89889709
GMB,WHOSIS_000015,2004,16.00455467
PRT,WHOSIS_000015,2004,22.14078345
YEM,WHOSIS_000015,2001,16.97777592
PAN,WHOSIS_000015,2007,22.58913029
LKA,WHOSIS_000015,2017,21.17564395
KEN,WHOSIS_000015,2016,17.06351066
EUR,WHOSIS_000015,2020,21.34859031
IRQ,WHOSIS_000015,2004,19.23182804
GMB,WHOSIS_000015,2002,16.02185406
HND,WHOSIS_000015,2016,17.79379899
DEU,WHOSIS_000015,2010,23.16570343
VNM,WHOSIS_000015,2004,18.79906076
VNM,WHOSIS_000015,2014,19.13589594
MWI,WHOSIS_000015,2021,15.27900022
EUR,WHOSIS_000015,2014,21.92517902
GLOBAL,WHOSIS_000015,2005,19.27447788
TGO,WHOSIS_000015,2005,15.16839456
TUR,WHOSIS_000015,2020,19.82148207
LTU,WHOSIS_000015,2010,19.81142068
STP,WHOSIS_000015,2007,17.15492
GNB,WHOSIS_000015,2004,13.12608781
ARG,WHOSIS_000015,2011,21.16306601
GUY,WHOSIS_000015,2021,15.85199466
TCD,WHOSIS_000015,2006,14.93946129
FSM,WHOSIS_000015,2011,15.74742537
NPL,WHOSIS_000015,2014,18.51145307
WB_UMI,WHOSIS_000015,2007,19.1318138
CPV,WHOSIS_000015,2019,19.58726929
CYP,WHOSIS_000015,2004,22.30479287
KIR,WHOSIS_000015,2000,14.21377596
BLR,WHOSIS_000015,2019,19.67089003
SVN,WHOSIS_000015,2019,23.8236893
TKM,WHOSIS_000015,2009,18.02759136
PRI,WHOSIS_000015,2001,22.13463902
BOL,WHOSIS_000015,2021,13.83951499
SLB,WHOSIS_000015,2010,15.01714036
POL,WHOSIS_000015,2020,20.55251892
AFG,WHOSIS_000015,2003,13.40411981
GIN,WHOSIS_000015,2012,15.83516647
BEN,WHOSIS_000015,2021,17.36055839
URY,WHOSIS_000015,2011,21.57805366
MEX,WHOSIS_000015,2004,21.60036005
LTU,WHOSIS_000015,2015,20.29643445
GUY,WHOSIS_000015,2018,18.26633783
TTO,WHOSIS_000015,2012,21.715063
LUX,WHOSIS_000015,2005,22.57075342
NZL,WHOSIS_000015,2015,24.28120003
BEN,WHOSIS_000015,2000,16.22864649
SDN,WHOSIS_000015,2015,18.9236294
GUY,WHOSIS_000015,2007,16.61324993
WPR,WHOSIS_000015,2004,19.16005311
AMR,WHOSIS_000015,2009,22.26294429
SDN,WHOSIS_000015,2013,18.80261163
SVN,WHOSIS_000015,2001,20.72133553
COM,WHOSIS_000015,2021,17.17791337
USA,WHOSIS_000015,2011,23.03726159
TON,WHOSIS_000015,2015,18.79913122
LVA,WHOSIS_000015,2013,19.9905794
GIN,WHOSIS_000015,2003,15.48949547
ESP,WHOSIS_000015,2016,25.07616612
ALB,WHOSIS_000015,2003,19.912964
DOM,WHOSIS_000015,2014,22.15987539
DOM,WHOSIS_000015,2017,22.34877324
ARE,WHOSIS_000015,2009,23.72763398
MMR,WHOSIS_000015,2019,17.9161972
BGD,WHOSIS_000015,2002,17.43467049
AMR,WHOSIS_000015,2018,22.60593627
SLV,WHOSIS_000015,2014,21.38045248
GLOBAL,WHOSIS_000015,2006,19.58869762
SWZ,WHOSIS_000015,2016,13.57147256
DJI,WHOSIS_000015,2015,17.17086995
AUS,WHOSIS_000015,2002,23.35313707
ZAF,WHOSIS_000015,2015,17.62515884
SDN,WHOSIS_000015,2016,18.97339985
LVA,WHOSIS_000015,2003,18.2239115
NGA,WHOSIS_000015,2019,18.61056669
KAZ,WHOSIS_000015,2013,18.13797604
RUS,WHOSIS_000015,2015,19.1135714
WSM,WHOSIS_000015,2013,17.58782305
BEL,WHOSIS_000015,2001,21.90538274
PNG,WHOSIS_000015,2009,16.24485215
WB_LI,WHOSIS_000015,2009,16.13954327
CRI,WHOSIS_000015,2000,22.54607118
NLD,WHOSIS_000015,2007,22.86600726
ZMB,WHOSIS_000015,2011,15.12085376
BLR,WHOSIS_000015,2018,19.41941275
AGO,WHOSIS_000015,2000,14.03890374
TJK,WHOSIS_000015,2019,20.10328131
LKA,WHOSIS_000015,2009,19.86701289
KIR,WHOSIS_000015,2019,15.14463506
BTN,WHOSIS_000015,2012,19.94051426
EGY,WHOSIS_000015,2021,14.94538984
TKM,WHOSIS_000015,2020,17.42179071
AUS,WHOSIS_000015,2014,25.05188367
SEAR,WHOSIS_000015,2011,18.34777141
SRB,WHOSIS_000015,2010,18.65666323
SLE,WHOSIS_000015,2018,16.506589
WSM,WHOSIS_000015,2000,17.07805063
TZA,WHOSIS_000015,2004,16.00159028
MYS,WHOSIS_000015,2006,19.06372181
PER,WHOSIS_000015,2012,24.29279527
SUR,WHOSIS_000015,2020,20.61900377
DZA,WHOSIS_000015,2017,21.42315462
NOR,WHOSIS_000015,2011,23.70336448
NZL,WHOSIS_000015,2011,23.94342632
COG,WHOSIS_000015,2005,14.02647237
ETH,WHOSIS_000015,2012,17.72199839
ARE,WHOSIS_000015,2002,21.50416036
NZL,WHOSIS_000015,2002,22.34778911
MLI,WHOSIS_000015,2020,16.27997415
EST,WHOSIS_000015,2000,18.60678725
EMR,WHOSIS_000015,2021,17.25918155
UKR,WHOSIS_000015,2011,18.22424265
SLV,WHOSIS_000015,2002,21.85583414
STP,WHOSIS_000015,2001,16.98739402
CHN,WHOSIS_000015,2010,19.38114383
IND,WHOSIS_000015,2010,18.16428922
LTU,WHOSIS_000015,2008,19.46921404
ATG,WHOSIS_000015,2013,20.35398202
DNK,WHOSIS_000015,2017,23.40127447
BTN,WHOSIS_000015,2010,19.8142754
PSE,WHOSIS_000015,2001,17.29572617
MRT,WHOSIS_000015,2001,17.16142994
MDA,WHOSIS_000015,2000,14.93310548
PRT,WHOSIS_000015,2001,21.47935898
VUT,WHOSIS_000015,2002,15.25413399
EMR,WHOSIS_000015,2012,18.39056634
BDI,WHOSIS_000015,2015,16.40705102
ESP,WHOSIS_000015,2012,24.51119467
HUN,WHOSIS_000015,2000,17.95830806
ISR,WHOSIS_000015,2003,22.42208294
SAU,WHOSIS_000015,2020,20.03225487
IRN,WHOSIS_000015,2001,20.64518434
TKM,WHOSIS_000015,2005,16.13789625
HRV,WHOSIS_000015,2011,20.92410711
JOR,WHOSIS_000015,2017,22.97096097
NIC,WHOSIS_000015,2003,23.16338805
YEM,WHOSIS_000015,2021,16.59617551
VCT,WHOSIS_000015,2002,19.83602056
SEAR,WHOSIS_000015,2004,17.71769854
PRY,WHOSIS_000015,2006,21.9294279
KGZ,WHOSIS_000015,2001,17.07679663
MNG,WHOSIS_000015,2021,17.91422185
PNG,WHOSIS_000015,2016,16.64700534
SLV,WHOSIS_000015,2012,22.45673768
UGA,WHOSIS_000015,2014,17.24131818
TLS,WHOSIS_000015,2013,18.00102006
DNK,WHOSIS_000015,2014,23.19542497
MEX,WHOSIS_000015,2008,21.53351637
PER,WHOSIS_000015,2009,23.90142786
FIN,WHOSIS_000015,2001,21.87339762
SLV,WHOSIS_000015,2021,19.93692134
STP,WHOSIS_000015,2009,17.30907336
ARE,WHOSIS_000015,2008,23.79891607
RWA,WHOSIS_000015,2020,17.82591393
CIV,WHOSIS_000015,2017,16.74030183
WSM,WHOSIS_000015,2014,17.55485345
MNE,WHOSIS_000015,2017,20.57334796
ATG,WHOSIS_000015,2018,20.20909197
TLS,WHOSIS_000015,2008,18.27300693
ARM,WHOSIS_000015,2020,17.83601331
PAK,WHOSIS_000015,2018,17.92909369
VEN,WHOSIS_000015,2020,20.11724278
BHS,WHOSIS_000015,2007,20.98703959
WB_LMI,WHOSIS_000015,2003,17.31887655
FSM,WHOSIS_000015,2000,15.21350094
GLOBAL,WHOSIS_000015,2009,19.97959363
NGA,WHOSIS_000015,2014,18.1082415
CZE,WHOSIS_000015,2011,21.19371291
VCT,WHOSIS_000015,2016,20.75684442
EMR,WHOSIS_000015,2010,18.27964002
UZB,WHOSIS_000015,2011,14.61074477
UGA,WHOSIS_000015,2000,13.92565394
NER,WHOSIS_000015,2016,17.03410109
CHL,WHOSIS_000015,2008,23.26909219
EUR,WHOSIS_000015,2002,19.67198293
PAN,WHOSIS_000015,2014,23.20745062
SWZ,WHOSIS_000015,2010,12.01778558
ITA,WHOSIS_000015,2019,25.13758907
SOM,WHOSIS_000015,2003,12.55249828
ROU,WHOSIS_000015,2008,19.15987431
KAZ,WHOSIS_000015,2016,18.70061376
HRV,WHOSIS_000015,2007,20.07249201
FIN,WHOSIS_000015,2005,22.8070723
ISL,WHOSIS_000015,2007,23.54889807
TUR,WHOSIS_000015,2017,20.92371768
ETH,WHOSIS_000015,2018,18.59853448
DZA,WHOSIS_000015,2018,21.40551412
HRV,WHOSIS_000015,2005,19.70836132
CAN,WHOSIS_000015,2011,24.36586898
PER,WHOSIS_000015,2006,24.0817102
MOZ,WHOSIS_000015,2006,14.41768701
COM,WHOSIS_000015,2014,17.83951102
SSD,WHOSIS_000015,2014,15.96004771
FIN,WHOSIS_000015,2016,23.87113592
RUS,WHOSIS_000015,2005,16.41920033
DZA,WHOSIS_000015,2004,20.40233449
BRN,WHOSIS_000015,2000,19.58223422
URY,WHOSIS_000015,2009,21.71334331
NZL,WHOSIS_000015,2004,22.64713779
ITA,WHOSIS_000015,2016,24.99521515
IRL,WHOSIS_000015,2011,23.26583937
BWA,WHOSIS_000015,2017,17.54663717
SYR,WHOSIS_000015,2006,18.75976695
MMR,WHOSIS_000015,2009,16.4175679
SAU,WHOSIS_000015,2001,17.38159032
WB_LI,WHOSIS_000015,2010,16.21546086
IND,WHOSIS_000015,2018,18.44900544
UGA,WHOSIS_000015,2019,17.69688518
CYP,WHOSIS_000015,2013,24.11788674
RUS,WHOSIS_000015,2001,16.33337883
PRI,WHOSIS_000015,2005,22.9676086
EST,WHOSIS_000015,2007,19.67533332
BWA,WHOSIS_000015,2018,17.80353757
TLS,WHOSIS_000015,2005,18.26590387
LUX,WHOSIS_000015,2011,23.86866191
LSO,WHOSIS_000015,2012,12.14081654
CMR,WHOSIS_000015,2019,16.79676876
EGY,WHOSIS_000015,2010,16.94579504
TZA,WHOSIS_000015,2008,16.73212711
BGR,WHOSIS_000015,2018,19.64968114
USA,WHOSIS_000015,2019,23.23711251
MWI,WHOSIS_000015,2009,14.60742492
AFG,WHOSIS_000015,2015,14.92862864
WB_HI,WHOSIS_000015,2014,24.01036037
BWA,WHOSIS_000015,2012,15.98781127
SUR,WHOSIS_000015,2007,20.27856395
AZE,WHOSIS_000015,2001,16.52297757
QAT,WHOSIS_000015,2001,15.08086326
PSE,WHOSIS_000015,2008,17.42507016
CIV,WHOSIS_000015,2007,15.09110763
LUX,WHOSIS_000015,2016,24.59423896
WB_HI,WHOSIS_000015,2017,24.02266754
NPL,WHOSIS_000015,2015,18.27749685
TON,WHOSIS_000015,2010,18.59869017
SUR,WHOSIS_000015,2004,19.33497105
NOR,WHOSIS_000015,2015,24.19713932
CUB,WHOSIS_000015,2004,21.74734672
CIV,WHOSIS_000015,2011,15.60116148
IRN,WHOSIS_000015,2004,20.94741386
GIN,WHOSIS_000015,2021,16.33463833
SGP,WHOSIS_000015,2014,24.84527519
EMR,WHOSIS_000015,2018,18.82220375
BRB,WHOSIS_000015,2010,21.2661746
NZL,WHOSIS_000015,2017,24.21431843
CHN,WHOSIS_000015,2003,18.04791543
ARM,WHOSIS_000015,2014,19.08982924
YEM,WHOSIS_000015,2005,17.45958694
PRI,WHOSIS_000015,2018,25.39739031
SWZ,WHOSIS_000015,2005,11.15689862
CZE,WHOSIS_000015,2014,21.75987712
JAM,WHOSIS_000015,2002,18.98286839
WB_HI,WHOSIS_000015,2002,22.12685399
BIH,WHOSIS_000015,2015,20.54841501
ATG,WHOSIS_000015,2010,20.29572821
NIC,WHOSIS_000015,2004,23.07163603
TUN,WHOSIS_000015,2000,20.26779448
BGR,WHOSIS_000015,2002,17.96326439
BGR,WHOSIS_000015,2006,18.30353696
STP,WHOSIS_000015,2018,17.69674945
PRT,WHOSIS_000015,2021,23.98575494
FIN,WHOSIS_000015,2020,24.31046785
DJI,WHOSIS_000015,2005,16.26041553
ZMB,WHOSIS_000015,2016,15.7768328
AFR,WHOSIS_000015,2017,17.36200148
AGO,WHOSIS_000015,2015,16.40929808
FJI,WHOSIS_000015,2003,14.90155763
CYP,WHOSIS_000015,2010,23.68301241
KOR,WHOSIS_000015,2021,26.16439506
MNG,WHOSIS_000015,2018,18.21003931
TLS,WHOSIS_000015,2004,18.23509957
NOR,WHOSIS_000015,2020,24.89418974
DZA,WHOSIS_000015,2012,21.03775548
NPL,WHOSIS_000015,2018,18.54833717
CIV,WHOSIS_000015,2000,14.58738491
NLD,WHOSIS_000015,2013,23.59278489
ZMB,WHOSIS_000015,2003,13.20150169
MEX,WHOSIS_000015,2018,22.27799995
CUB,WHOSIS_000015,2019,21.56952033
TUR,WHOSIS_000015,2018,21.3004571
LTU,WHOSIS_000015,2017,20.76874102
SEN,WHOSIS_000015,2019,17.90351657
PRI,WHOSIS_000015,2016,24.87449102
SYC,WHOSIS_000015,2004,18.88629339
GLOBAL,WHOSIS_000015,2017,20.87035848
EUR,WHOSIS_000015,2018,22.23707473
RUS,WHOSIS_000015,2002,16.04913696
BGD,WHOSIS_000015,2007,18.07742203
TJK,WHOSIS_000015,2005,16.76412785
BIH,WHOSIS_000015,2003,20.42553389
OMN,WHOSIS_000015,2000,17.73102541
SEN,WHOSIS_000015,2002,16.75072708
SRB,WHOSIS_000015,2013,19.30682763
UGA,WHOSIS_000015,2020,17.3299693
LBY,WHOSIS_000015,2005,20.35284566
WPR,WHOSIS_000015,2002,19.16185384
IRN,WHOSIS_000015,2006,21.23889602
UKR,WHOSIS_000015,2007,17.14125603
COM,WHOSIS_000015,2018,18.06183791
IRL,WHOSIS_000015,2008,22.6201293
TCD,WHOSIS_000015,2007,15.02512625
SEN,WHOSIS_000015,2005,17.12872181
SUR,WHOSIS_000015,2019,20.68990284
AFG,WHOSIS_000015,2008,14.07866752
CUB,WHOSIS_000015,2016,21.98930604
DOM,WHOSIS_000015,2002,22.46335428
LTU,WHOSIS_000015,2002,19.1793922
USA,WHOSIS_000015,2012,23.13527285
NLD,WHOSIS_000015,2000,21.32364525
BDI,WHOSIS_000015,2021,16.04668987
BIH,WHOSIS_000015,2021,18.34285697
AUT,WHOSIS_000015,2013,23.61643538
IDN,WHOSIS_000015,2013,17.63627974
PRI,WHOSIS_000015,2004,22.81416938
EUR,WHOSIS_000015,2017,22.14097757
TGO,WHOSIS_000015,2018,16.23673092
DJI,WHOSIS_000015,2003,16.1058491
HRV,WHOSIS_000015,2013,21.33788547
AFR,WHOSIS_000015,2006,15.93317138
BRA,WHOSIS_000015,2007,20.48254687
SLV,WHOSIS_000015,2019,22.00822022
KHM,WHOSIS_000015,2019,17.32014798
EUR,WHOSIS_000015,2009,21.09021714
BHR,WHOSIS_000015,2017,18.84949311
BRB,WHOSIS_000015,2003,20.28249979
COL,WHOSIS_000015,2017,22.55035437
AZE,WHOSIS_000015,2021,18.4425435
BTN,WHOSIS_000015,2008,19.66374583
BGD,WHOSIS_000015,2017,20.35285278
BHR,WHOSIS_000015,2009,16.92072325
CPV,WHOSIS_000015,2020,19.10650779
CYP,WHOSIS_000015,2011,23.76732553
TUN,WHOSIS_000015,2008,20.82502457
HTI,WHOSIS_000015,2007,15.51046333
QAT,WHOSIS_000015,2007,16.12561146
CRI,WHOSIS_000015,2015,24.64265792
MAR,WHOSIS_000015,2007,19.00731216
EST,WHOSIS_000015,2013,21.51381789
AFG,WHOSIS_000015,2000,13.14075398
BOL,WHOSIS_000015,2001,17.98597331
AUS,WHOSIS_000015,2015,25.01702235
AMR,WHOSIS_000015,2004,21.51007257
SYR,WHOSIS_000015,2013,18.52292342
CAN,WHOSIS_000015,2013,24.53386046
BTN,WHOSIS_000015,2021,20.85984609
GNB,WHOSIS_000015,2005,13.20399726
UGA,WHOSIS_000015,2004,14.7660439
EGY,WHOSIS_000015,2020,15.86903998
SAU,WHOSIS_000015,2008,18.86350909
MLT,WHOSIS_000015,2019,24.58946258
IDN,WHOSIS_000015,2003,17.31878935
FIN,WHOSIS_000015,2003,22.13409718
BOL,WHOSIS_000015,2007,18.60463824
PRY,WHOSIS_000015,2021,17.23450931
CUB,WHOSIS_000015,2021,18.11544533
MMR,WHOSIS_000015,2013,17.2567718
JAM,WHOSIS_000015,2008,18.32231326
TUR,WHOSIS_000015,2014,20.91044046
KWT,WHOSIS_000015,2017,25.61865209
HUN,WHOSIS_000015,2013,20.04289331
MDG,WHOSIS_000015,2008,15.64004279
LVA,WHOSIS_000015,2005,18.17629
THA,WHOSIS_000015,2010,22.17480481
BGD,WHOSIS_000015,2003,17.53626186
COL,WHOSIS_000015,2012,22.25861579
MYS,WHOSIS_000015,2019,19.79903923
IND,WHOSIS_000015,2002,17.65496596
KEN,WHOSIS_000015,2002,16.52370232
ARE,WHOSIS_000015,2011,23.16820778
CMR,WHOSIS_000015,2003,14.72055592
KHM,WHOSIS_000015,2014,17.07898135
PRI,WHOSIS_000015,2010,24.13832873
PAK,WHOSIS_000015,2008,17.02094708
MDG,WHOSIS_000015,2010,15.72670973
EMR,WHOSIS_000015,2013,18.6053204
GAB,WHOSIS_000015,2014,16.03476429
QAT,WHOSIS_000015,2006,15.82079501
SLB,WHOSIS_000015,2014,15.25841226
QAT,WHOSIS_000015,2008,16.46242286
PSE,WHOSIS_000015,2003,17.29632762
LKA,WHOSIS_000015,2005,19.59252052
FSM,WHOSIS_000015,2012,15.79447483
BIH,WHOSIS_000015,2019,20.53511988
CPV,WHOSIS_000015,2006,21.52282635
MMR,WHOSIS_000015,2006,15.74845584
DOM,WHOSIS_000015,2020,21.24084594
PRY,WHOSIS_000015,2015,21.38481454
VUT,WHOSIS_000015,2021,15.64462395
PRY,WHOSIS_000015,2003,22.31083228
BTN,WHOSIS_000015,2001,18.65979232
SLE,WHOSIS_000015,2017,16.30151645
NIC,WHOSIS_000015,2007,23.16755267
PRT,WHOSIS_000015,2005,21.9342575
SGP,WHOSIS_000015,2013,24.62133885
DJI,WHOSIS_000015,2004,16.12791485
IRL,WHOSIS_000015,2007,22.40032205
NIC,WHOSIS_000015,2019,24.50439571
TON,WHOSIS_000015,2016,18.85510466
MUS,WHOSIS_000015,2010,19.42597592
PHL,WHOSIS_000015,2020,17.65144512
KIR,WHOSIS_000015,2009,14.60354208
EMR,WHOSIS_000015,2005,17.76191067
GMB,WHOSIS_000015,2011,16.22208349
KHM,WHOSIS_000015,2009,16.73325753
MYS,WHOSIS_000015,2001,18.61535595
MWI,WHOSIS_000015,2003,13.31496442
MYS,WHOSIS_000015,2014,19.58482468
WB_LI,WHOSIS_000015,2021,16.48374448
AUT,WHOSIS_000015,2015,23.594043
UKR,WHOSIS_000015,2003,16.73096335
TCD,WHOSIS_000015,2016,15.89191772
CZE,WHOSIS_000015,2017,21.82624538
NPL,WHOSIS_000015,2004,18.56328448
LBY,WHOSIS_000015,2011,19.7652017
FSM,WHOSIS_000015,2001,15.29181302
CAF,WHOSIS_000015,2018,12.47503006
JOR,WHOSIS_000015,2011,21.393655
PHL,WHOSIS_000015,2012,17.78914463
WPR,WHOSIS_000015,2015,21.3332786
VUT,WHOSIS_000015,2013,15.90334311
GAB,WHOSIS_000015,2020,15.84096308
TUR,WHOSIS_000015,2015,20.74024502
EMR,WHOSIS_000015,2008,18.11689836
BOL,WHOSIS_000015,2009,18.70297198
SEN,WHOSIS_000015,2006,17.25685357
PRK,WHOSIS_000015,2003,17.70280625
TTO,WHOSIS_000015,2018,21.42495785
DNK,WHOSIS_000015,2018,23.26410711
KAZ,WHOSIS_000015,2010,17.22542603
CPV,WHOSIS_000015,2005,20.83653858
KEN,WHOSIS_000015,2000,16.71432994
SDN,WHOSIS_000015,2002,17.58754085
LCA,WHOSIS_000015,2010,22.52230387
DNK,WHOSIS_000015,2003,20.89375794
NER,WHOSIS_000015,2011,16.73932307
IRN,WHOSIS_000015,2011,22.17358886
KGZ,WHOSIS_000015,2009,17.33082968
HUN,WHOSIS_000015,2021,18.68027418
MMR,WHOSIS_000015,2000,14.80213758
BEL,WHOSIS_000015,2014,23.8774097
KHM,WHOSIS_000015,2010,16.80076676
